"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/07/2025 05:15:00 - 13/07/2025 05:30:00","BZN|DE-LU","Sequence Sequence 1","100.85","",""
"13/07/2025 05:15:00 - 13/07/2025 05:30:00","BZN|DE-LU","Sequence Sequence 2","91.10","",""
"13/07/2025 05:30:00 - 13/07/2025 05:45:00","BZN|DE-LU","Sequence Sequence 1","100.85","",""
"13/07/2025 05:30:00 - 13/07/2025 05:45:00","BZN|DE-LU","Sequence Sequence 2","90.50","",""
"13/07/2025 05:45:00 - 13/07/2025 06:00:00","BZN|DE-LU","Sequence Sequence 1","100.85","",""
"13/07/2025 05:45:00 - 13/07/2025 06:00:00","BZN|DE-LU","Sequence Sequence 2","88.80","",""
"13/07/2025 06:00:00 - 13/07/2025 06:15:00","BZN|DE-LU","Sequence Sequence 1","95.80","",""
"13/07/2025 06:00:00 - 13/07/2025 06:15:00","BZN|DE-LU","Sequence Sequence 2","129.93","",""
"13/07/2025 06:15:00 - 13/07/2025 06:30:00","BZN|DE-LU","Sequence Sequence 1","95.80","",""
"13/07/2025 06:15:00 - 13/07/2025 06:30:00","BZN|DE-LU","Sequence Sequence 2","98.22","",""
"13/07/2025 06:30:00 - 13/07/2025 06:45:00","BZN|DE-LU","Sequence Sequence 1","95.80","",""
"13/07/2025 06:30:00 - 13/07/2025 06:45:00","BZN|DE-LU","Sequence Sequence 2","77.60","",""
"13/07/2025 06:45:00 - 13/07/2025 07:00:00","BZN|DE-LU","Sequence Sequence 1","95.80","",""
"13/07/2025 06:45:00 - 13/07/2025 07:00:00","BZN|DE-LU","Sequence Sequence 2","64.50","",""
"13/07/2025 07:00:00 - 13/07/2025 07:15:00","BZN|DE-LU","Sequence Sequence 1","92.18","",""
"13/07/2025 07:00:00 - 13/07/2025 07:15:00","BZN|DE-LU","Sequence Sequence 2","114.96","",""
"13/07/2025 07:15:00 - 13/07/2025 07:30:00","BZN|DE-LU","Sequence Sequence 1","92.18","",""
"13/07/2025 07:15:00 - 13/07/2025 07:30:00","BZN|DE-LU","Sequence Sequence 2","94.24","",""
"13/07/2025 07:30:00 - 13/07/2025 07:45:00","BZN|DE-LU","Sequence Sequence 1","92.18","",""
"13/07/2025 07:30:00 - 13/07/2025 07:45:00","BZN|DE-LU","Sequence Sequence 2","71.40","",""
"13/07/2025 07:45:00 - 13/07/2025 08:00:00","BZN|DE-LU","Sequence Sequence 1","92.18","",""
"13/07/2025 07:45:00 - 13/07/2025 08:00:00","BZN|DE-LU","Sequence Sequence 2","51.20","",""
"13/07/2025 08:00:00 - 13/07/2025 08:15:00","BZN|DE-LU","Sequence Sequence 1","87.94","",""
"13/07/2025 08:00:00 - 13/07/2025 08:15:00","BZN|DE-LU","Sequence Sequence 2","112.99","",""
"13/07/2025 08:15:00 - 13/07/2025 08:30:00","BZN|DE-LU","Sequence Sequence 1","87.94","",""
"13/07/2025 08:15:00 - 13/07/2025 08:30:00","BZN|DE-LU","Sequence Sequence 2","72.90","",""
"13/07/2025 08:30:00 - 13/07/2025 08:45:00","BZN|DE-LU","Sequence Sequence 1","87.94","",""
"13/07/2025 08:30:00 - 13/07/2025 08:45:00","BZN|DE-LU","Sequence Sequence 2","57.90","",""
"13/07/2025 08:45:00 - 13/07/2025 09:00:00","BZN|DE-LU","Sequence Sequence 1","87.94","",""
"13/07/2025 08:45:00 - 13/07/2025 09:00:00","BZN|DE-LU","Sequence Sequence 2","30.03","",""
"13/07/2025 09:00:00 - 13/07/2025 09:15:00","BZN|DE-LU","Sequence Sequence 1","57.62","",""
"13/07/2025 09:00:00 - 13/07/2025 09:15:00","BZN|DE-LU","Sequence Sequence 2","86.01","",""
"13/07/2025 09:15:00 - 13/07/2025 09:30:00","BZN|DE-LU","Sequence Sequence 1","57.62","",""
"13/07/2025 09:15:00 - 13/07/2025 09:30:00","BZN|DE-LU","Sequence Sequence 2","54.40","",""
"13/07/2025 09:30:00 - 13/07/2025 09:45:00","BZN|DE-LU","Sequence Sequence 1","57.62","",""
"13/07/2025 09:30:00 - 13/07/2025 09:45:00","BZN|DE-LU","Sequence Sequence 2","29.90","",""
"13/07/2025 09:45:00 - 13/07/2025 10:00:00","BZN|DE-LU","Sequence Sequence 1","57.62","",""
"13/07/2025 09:45:00 - 13/07/2025 10:00:00","BZN|DE-LU","Sequence Sequence 2","10.90","",""
"13/07/2025 10:00:00 - 13/07/2025 10:15:00","BZN|DE-LU","Sequence Sequence 1","4.28","",""
"13/07/2025 10:00:00 - 13/07/2025 10:15:00","BZN|DE-LU","Sequence Sequence 2","54.20","",""
"13/07/2025 10:15:00 - 13/07/2025 10:30:00","BZN|DE-LU","Sequence Sequence 1","4.28","",""
"13/07/2025 10:15:00 - 13/07/2025 10:30:00","BZN|DE-LU","Sequence Sequence 2","25.80","",""
"13/07/2025 10:30:00 - 13/07/2025 10:45:00","BZN|DE-LU","Sequence Sequence 1","4.28","",""
"13/07/2025 10:30:00 - 13/07/2025 10:45:00","BZN|DE-LU","Sequence Sequence 2","12.80","",""
"13/07/2025 10:45:00 - 13/07/2025 11:00:00","BZN|DE-LU","Sequence Sequence 1","4.28","",""
"13/07/2025 10:45:00 - 13/07/2025 11:00:00","BZN|DE-LU","Sequence Sequence 2","-4.50","",""
"13/07/2025 11:00:00 - 13/07/2025 11:15:00","BZN|DE-LU","Sequence Sequence 1","0.05","",""
"13/07/2025 11:00:00 - 13/07/2025 11:15:00","BZN|DE-LU","Sequence Sequence 2","30.50","",""
"13/07/2025 11:15:00 - 13/07/2025 11:30:00","BZN|DE-LU","Sequence Sequence 1","0.05","",""
"13/07/2025 11:15:00 - 13/07/2025 11:30:00","BZN|DE-LU","Sequence Sequence 2","16.70","",""
"13/07/2025 11:30:00 - 13/07/2025 11:45:00","BZN|DE-LU","Sequence Sequence 1","0.05","",""
"13/07/2025 11:30:00 - 13/07/2025 11:45:00","BZN|DE-LU","Sequence Sequence 2","-9.90","",""
"13/07/2025 11:45:00 - 13/07/2025 12:00:00","BZN|DE-LU","Sequence Sequence 1","0.05","",""
"13/07/2025 11:45:00 - 13/07/2025 12:00:00","BZN|DE-LU","Sequence Sequence 2","-13.97","",""
"13/07/2025 12:00:00 - 13/07/2025 12:15:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 12:00:00 - 13/07/2025 12:15:00","BZN|DE-LU","Sequence Sequence 2","25.10","",""
"13/07/2025 12:15:00 - 13/07/2025 12:30:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 12:15:00 - 13/07/2025 12:30:00","BZN|DE-LU","Sequence Sequence 2","7.80","",""
"13/07/2025 12:30:00 - 13/07/2025 12:45:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 12:30:00 - 13/07/2025 12:45:00","BZN|DE-LU","Sequence Sequence 2","-4.99","",""
"13/07/2025 12:45:00 - 13/07/2025 13:00:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 12:45:00 - 13/07/2025 13:00:00","BZN|DE-LU","Sequence Sequence 2","-19.90","",""
"13/07/2025 13:00:00 - 13/07/2025 13:15:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 13:00:00 - 13/07/2025 13:15:00","BZN|DE-LU","Sequence Sequence 2","13.30","",""
"13/07/2025 13:15:00 - 13/07/2025 13:30:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 13:15:00 - 13/07/2025 13:30:00","BZN|DE-LU","Sequence Sequence 2","2.70","",""
"13/07/2025 13:30:00 - 13/07/2025 13:45:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 13:30:00 - 13/07/2025 13:45:00","BZN|DE-LU","Sequence Sequence 2","-4.50","",""
"13/07/2025 13:45:00 - 13/07/2025 14:00:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 13:45:00 - 13/07/2025 14:00:00","BZN|DE-LU","Sequence Sequence 2","-6.67","",""
"13/07/2025 14:00:00 - 13/07/2025 14:15:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 14:00:00 - 13/07/2025 14:15:00","BZN|DE-LU","Sequence Sequence 2","-7.80","",""
"13/07/2025 14:15:00 - 13/07/2025 14:30:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 14:15:00 - 13/07/2025 14:30:00","BZN|DE-LU","Sequence Sequence 2","-5.70","",""
"13/07/2025 14:30:00 - 13/07/2025 14:45:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 14:30:00 - 13/07/2025 14:45:00","BZN|DE-LU","Sequence Sequence 2","0.50","",""
"13/07/2025 14:45:00 - 13/07/2025 15:00:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 14:45:00 - 13/07/2025 15:00:00","BZN|DE-LU","Sequence Sequence 2","18.35","",""
"13/07/2025 15:00:00 - 13/07/2025 15:15:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 15:00:00 - 13/07/2025 15:15:00","BZN|DE-LU","Sequence Sequence 2","-21.70","",""
"13/07/2025 15:15:00 - 13/07/2025 15:30:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 15:15:00 - 13/07/2025 15:30:00","BZN|DE-LU","Sequence Sequence 2","-6.60","",""
"13/07/2025 15:30:00 - 13/07/2025 15:45:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 15:30:00 - 13/07/2025 15:45:00","BZN|DE-LU","Sequence Sequence 2","6.70","",""
"13/07/2025 15:45:00 - 13/07/2025 16:00:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"13/07/2025 15:45:00 - 13/07/2025 16:00:00","BZN|DE-LU","Sequence Sequence 2","29.90","",""
"13/07/2025 16:00:00 - 13/07/2025 16:15:00","BZN|DE-LU","Sequence Sequence 1","2.36","",""
"13/07/2025 16:00:00 - 13/07/2025 16:15:00","BZN|DE-LU","Sequence Sequence 2","-10.70","",""
"13/07/2025 16:15:00 - 13/07/2025 16:30:00","BZN|DE-LU","Sequence Sequence 1","2.36","",""
"13/07/2025 16:15:00 - 13/07/2025 16:30:00","BZN|DE-LU","Sequence Sequence 2","2.08","",""
"13/07/2025 16:30:00 - 13/07/2025 16:45:00","BZN|DE-LU","Sequence Sequence 1","2.36","",""
"13/07/2025 16:30:00 - 13/07/2025 16:45:00","BZN|DE-LU","Sequence Sequence 2","27.00","",""
"13/07/2025 16:45:00 - 13/07/2025 17:00:00","BZN|DE-LU","Sequence Sequence 1","2.36","",""
"13/07/2025 16:45:00 - 13/07/2025 17:00:00","BZN|DE-LU","Sequence Sequence 2","47.50","",""
"13/07/2025 17:00:00 - 13/07/2025 17:15:00","BZN|DE-LU","Sequence Sequence 1","73.40","",""
"13/07/2025 17:00:00 - 13/07/2025 17:15:00","BZN|DE-LU","Sequence Sequence 2","20.00","",""
"13/07/2025 17:15:00 - 13/07/2025 17:30:00","BZN|DE-LU","Sequence Sequence 1","73.40","",""
"13/07/2025 17:15:00 - 13/07/2025 17:30:00","BZN|DE-LU","Sequence Sequence 2","40.50","",""
"13/07/2025 17:30:00 - 13/07/2025 17:45:00","BZN|DE-LU","Sequence Sequence 1","73.40","",""
"13/07/2025 17:30:00 - 13/07/2025 17:45:00","BZN|DE-LU","Sequence Sequence 2","67.71","",""
"13/07/2025 17:45:00 - 13/07/2025 18:00:00","BZN|DE-LU","Sequence Sequence 1","73.40","",""
"13/07/2025 17:45:00 - 13/07/2025 18:00:00","BZN|DE-LU","Sequence Sequence 2","119.99","",""
"13/07/2025 18:00:00 - 13/07/2025 18:15:00","BZN|DE-LU","Sequence Sequence 1","100.61","",""
"13/07/2025 18:00:00 - 13/07/2025 18:15:00","BZN|DE-LU","Sequence Sequence 2","42.60","",""
"13/07/2025 18:15:00 - 13/07/2025 18:30:00","BZN|DE-LU","Sequence Sequence 1","100.61","",""
"13/07/2025 18:15:00 - 13/07/2025 18:30:00","BZN|DE-LU","Sequence Sequence 2","74.20","",""
"13/07/2025 18:30:00 - 13/07/2025 18:45:00","BZN|DE-LU","Sequence Sequence 1","100.61","",""
"13/07/2025 18:30:00 - 13/07/2025 18:45:00","BZN|DE-LU","Sequence Sequence 2","101.20","",""
"13/07/2025 18:45:00 - 13/07/2025 19:00:00","BZN|DE-LU","Sequence Sequence 1","100.61","",""
"13/07/2025 18:45:00 - 13/07/2025 19:00:00","BZN|DE-LU","Sequence Sequence 2","146.80","",""
"13/07/2025 19:00:00 - 13/07/2025 19:15:00","BZN|DE-LU","Sequence Sequence 1","113.74","",""
"13/07/2025 19:00:00 - 13/07/2025 19:15:00","BZN|DE-LU","Sequence Sequence 2","72.10","",""
"13/07/2025 19:15:00 - 13/07/2025 19:30:00","BZN|DE-LU","Sequence Sequence 1","113.74","",""
"13/07/2025 19:15:00 - 13/07/2025 19:30:00","BZN|DE-LU","Sequence Sequence 2","88.20","",""
"13/07/2025 19:30:00 - 13/07/2025 19:45:00","BZN|DE-LU","Sequence Sequence 1","113.74","",""
"13/07/2025 19:30:00 - 13/07/2025 19:45:00","BZN|DE-LU","Sequence Sequence 2","117.84","",""
"13/07/2025 19:45:00 - 13/07/2025 20:00:00","BZN|DE-LU","Sequence Sequence 1","113.74","",""
"13/07/2025 19:45:00 - 13/07/2025 20:00:00","BZN|DE-LU","Sequence Sequence 2","160.70","",""
"13/07/2025 20:00:00 - 13/07/2025 20:15:00","BZN|DE-LU","Sequence Sequence 1","120.00","",""
"13/07/2025 20:00:00 - 13/07/2025 20:15:00","BZN|DE-LU","Sequence Sequence 2","102.30","",""
"13/07/2025 20:15:00 - 13/07/2025 20:30:00","BZN|DE-LU","Sequence Sequence 1","120.00","",""
"13/07/2025 20:15:00 - 13/07/2025 20:30:00","BZN|DE-LU","Sequence Sequence 2","117.90","",""
"13/07/2025 20:30:00 - 13/07/2025 20:45:00","BZN|DE-LU","Sequence Sequence 1","120.00","",""
"13/07/2025 20:30:00 - 13/07/2025 20:45:00","BZN|DE-LU","Sequence Sequence 2","134.60","",""
"13/07/2025 20:45:00 - 13/07/2025 21:00:00","BZN|DE-LU","Sequence Sequence 1","120.00","",""
"13/07/2025 20:45:00 - 13/07/2025 21:00:00","BZN|DE-LU","Sequence Sequence 2","150.00","",""
"13/07/2025 21:00:00 - 13/07/2025 21:15:00","BZN|DE-LU","Sequence Sequence 1","127.70","",""
"13/07/2025 21:00:00 - 13/07/2025 21:15:00","BZN|DE-LU","Sequence Sequence 2","154.80","",""
"13/07/2025 21:15:00 - 13/07/2025 21:30:00","BZN|DE-LU","Sequence Sequence 1","127.70","",""
"13/07/2025 21:15:00 - 13/07/2025 21:30:00","BZN|DE-LU","Sequence Sequence 2","140.10","",""
"13/07/2025 21:30:00 - 13/07/2025 21:45:00","BZN|DE-LU","Sequence Sequence 1","127.70","",""
"13/07/2025 21:30:00 - 13/07/2025 21:45:00","BZN|DE-LU","Sequence Sequence 2","128.50","",""
"13/07/2025 21:45:00 - 13/07/2025 22:00:00","BZN|DE-LU","Sequence Sequence 1","127.70","",""
"13/07/2025 21:45:00 - 13/07/2025 22:00:00","BZN|DE-LU","Sequence Sequence 2","117.10","",""
"13/07/2025 22:00:00 - 13/07/2025 22:15:00","BZN|DE-LU","Sequence Sequence 1","126.94","",""
"13/07/2025 22:00:00 - 13/07/2025 22:15:00","BZN|DE-LU","Sequence Sequence 2","143.27","",""
"13/07/2025 22:15:00 - 13/07/2025 22:30:00","BZN|DE-LU","Sequence Sequence 1","126.94","",""
"13/07/2025 22:15:00 - 13/07/2025 22:30:00","BZN|DE-LU","Sequence Sequence 2","129.00","",""
"13/07/2025 22:30:00 - 13/07/2025 22:45:00","BZN|DE-LU","Sequence Sequence 1","126.94","",""
"13/07/2025 22:30:00 - 13/07/2025 22:45:00","BZN|DE-LU","Sequence Sequence 2","122.70","",""
"13/07/2025 22:45:00 - 13/07/2025 23:00:00","BZN|DE-LU","Sequence Sequence 1","126.94","",""
"13/07/2025 22:45:00 - 13/07/2025 23:00:00","BZN|DE-LU","Sequence Sequence 2","115.30","",""
"13/07/2025 23:00:00 - 13/07/2025 23:15:00","BZN|DE-LU","Sequence Sequence 1","115.41","",""
"13/07/2025 23:00:00 - 13/07/2025 23:15:00","BZN|DE-LU","Sequence Sequence 2","121.10","",""
"13/07/2025 23:15:00 - 13/07/2025 23:30:00","BZN|DE-LU","Sequence Sequence 1","115.41","",""
"13/07/2025 23:15:00 - 13/07/2025 23:30:00","BZN|DE-LU","Sequence Sequence 2","112.30","",""
"13/07/2025 23:30:00 - 13/07/2025 23:45:00","BZN|DE-LU","Sequence Sequence 1","115.41","",""
"13/07/2025 23:30:00 - 13/07/2025 23:45:00","BZN|DE-LU","Sequence Sequence 2","105.70","",""
"13/07/2025 23:45:00 - 14/07/2025 00:00:00","BZN|DE-LU","Sequence Sequence 1","115.41","",""
"13/07/2025 23:45:00 - 14/07/2025 00:00:00","BZN|DE-LU","Sequence Sequence 2","105.13","",""
"14/07/2025 00:00:00 - 14/07/2025 00:15:00","BZN|DE-LU","Sequence Sequence 1","114.02","",""
"14/07/2025 00:00:00 - 14/07/2025 00:15:00","BZN|DE-LU","Sequence Sequence 2","121.08","",""
"14/07/2025 00:15:00 - 14/07/2025 00:30:00","BZN|DE-LU","Sequence Sequence 1","114.02","",""
"14/07/2025 00:15:00 - 14/07/2025 00:30:00","BZN|DE-LU","Sequence Sequence 2","106.10","",""
"14/07/2025 00:30:00 - 14/07/2025 00:45:00","BZN|DE-LU","Sequence Sequence 1","114.02","",""
"14/07/2025 00:30:00 - 14/07/2025 00:45:00","BZN|DE-LU","Sequence Sequence 2","97.70","",""
"14/07/2025 00:45:00 - 14/07/2025 01:00:00","BZN|DE-LU","Sequence Sequence 1","114.02","",""
"14/07/2025 00:45:00 - 14/07/2025 01:00:00","BZN|DE-LU","Sequence Sequence 2","93.20","",""
"14/07/2025 01:00:00 - 14/07/2025 01:15:00","BZN|DE-LU","Sequence Sequence 1","104.01","",""
"14/07/2025 01:00:00 - 14/07/2025 01:15:00","BZN|DE-LU","Sequence Sequence 2","101.28","",""
"14/07/2025 01:15:00 - 14/07/2025 01:30:00","BZN|DE-LU","Sequence Sequence 1","104.01","",""
"14/07/2025 01:15:00 - 14/07/2025 01:30:00","BZN|DE-LU","Sequence Sequence 2","105.50","",""
"14/07/2025 01:30:00 - 14/07/2025 01:45:00","BZN|DE-LU","Sequence Sequence 1","104.01","",""
"14/07/2025 01:30:00 - 14/07/2025 01:45:00","BZN|DE-LU","Sequence Sequence 2","100.70","",""
"14/07/2025 01:45:00 - 14/07/2025 02:00:00","BZN|DE-LU","Sequence Sequence 1","104.01","",""
"14/07/2025 01:45:00 - 14/07/2025 02:00:00","BZN|DE-LU","Sequence Sequence 2","97.60","",""
"14/07/2025 02:00:00 - 14/07/2025 02:15:00","BZN|DE-LU","Sequence Sequence 1","98.17","",""
"14/07/2025 02:00:00 - 14/07/2025 02:15:00","BZN|DE-LU","Sequence Sequence 2","104.99","",""
"14/07/2025 02:15:00 - 14/07/2025 02:30:00","BZN|DE-LU","Sequence Sequence 1","98.17","",""
"14/07/2025 02:15:00 - 14/07/2025 02:30:00","BZN|DE-LU","Sequence Sequence 2","92.20","",""
"14/07/2025 02:30:00 - 14/07/2025 02:45:00","BZN|DE-LU","Sequence Sequence 1","98.17","",""
"14/07/2025 02:30:00 - 14/07/2025 02:45:00","BZN|DE-LU","Sequence Sequence 2","98.87","",""
"14/07/2025 02:45:00 - 14/07/2025 03:00:00","BZN|DE-LU","Sequence Sequence 1","98.17","",""
"14/07/2025 02:45:00 - 14/07/2025 03:00:00","BZN|DE-LU","Sequence Sequence 2","91.70","",""
"14/07/2025 03:00:00 - 14/07/2025 03:15:00","BZN|DE-LU","Sequence Sequence 1","94.94","",""
"14/07/2025 03:00:00 - 14/07/2025 03:15:00","BZN|DE-LU","Sequence Sequence 2","106.00","",""
"14/07/2025 03:15:00 - 14/07/2025 03:30:00","BZN|DE-LU","Sequence Sequence 1","94.94","",""
"14/07/2025 03:15:00 - 14/07/2025 03:30:00","BZN|DE-LU","Sequence Sequence 2","98.81","",""
"14/07/2025 03:30:00 - 14/07/2025 03:45:00","BZN|DE-LU","Sequence Sequence 1","94.94","",""
"14/07/2025 03:30:00 - 14/07/2025 03:45:00","BZN|DE-LU","Sequence Sequence 2","91.80","",""
"14/07/2025 03:45:00 - 14/07/2025 04:00:00","BZN|DE-LU","Sequence Sequence 1","94.94","",""
"14/07/2025 03:45:00 - 14/07/2025 04:00:00","BZN|DE-LU","Sequence Sequence 2","91.20","",""
"14/07/2025 04:00:00 - 14/07/2025 04:15:00","BZN|DE-LU","Sequence Sequence 1","99.32","",""
"14/07/2025 04:00:00 - 14/07/2025 04:15:00","BZN|DE-LU","Sequence Sequence 2","99.70","",""
"14/07/2025 04:15:00 - 14/07/2025 04:30:00","BZN|DE-LU","Sequence Sequence 1","99.32","",""
"14/07/2025 04:15:00 - 14/07/2025 04:30:00","BZN|DE-LU","Sequence Sequence 2","92.10","",""
"14/07/2025 04:30:00 - 14/07/2025 04:45:00","BZN|DE-LU","Sequence Sequence 1","99.32","",""
"14/07/2025 04:30:00 - 14/07/2025 04:45:00","BZN|DE-LU","Sequence Sequence 2","100.07","",""
"14/07/2025 04:45:00 - 14/07/2025 05:00:00","BZN|DE-LU","Sequence Sequence 1","99.32","",""
"14/07/2025 04:45:00 - 14/07/2025 05:00:00","BZN|DE-LU","Sequence Sequence 2","101.70","",""
"14/07/2025 05:00:00 - 14/07/2025 05:15:00","BZN|DE-LU","Sequence Sequence 1","108.93","",""
"14/07/2025 05:00:00 - 14/07/2025 05:15:00","BZN|DE-LU","Sequence Sequence 2","98.90","",""
"14/07/2025 05:15:00 - 14/07/2025 05:30:00","BZN|DE-LU","Sequence Sequence 1","108.93","",""
"14/07/2025 05:15:00 - 14/07/2025 05:30:00","BZN|DE-LU","Sequence Sequence 2","96.37","",""
"14/07/2025 05:30:00 - 14/07/2025 05:45:00","BZN|DE-LU","Sequence Sequence 1","108.93","",""
"14/07/2025 05:30:00 - 14/07/2025 05:45:00","BZN|DE-LU","Sequence Sequence 2","106.70","",""
"14/07/2025 05:45:00 - 14/07/2025 06:00:00","BZN|DE-LU","Sequence Sequence 1","108.93","",""
"14/07/2025 05:45:00 - 14/07/2025 06:00:00","BZN|DE-LU","Sequence Sequence 2","119.40","",""
"14/07/2025 06:00:00 - 14/07/2025 06:15:00","BZN|DE-LU","Sequence Sequence 1","117.87","",""
"14/07/2025 06:00:00 - 14/07/2025 06:15:00","BZN|DE-LU","Sequence Sequence 2","117.96","",""
"14/07/2025 06:15:00 - 14/07/2025 06:30:00","BZN|DE-LU","Sequence Sequence 1","117.87","",""
"14/07/2025 06:15:00 - 14/07/2025 06:30:00","BZN|DE-LU","Sequence Sequence 2","127.40","",""
"14/07/2025 06:30:00 - 14/07/2025 06:45:00","BZN|DE-LU","Sequence Sequence 1","117.87","",""
"14/07/2025 06:30:00 - 14/07/2025 06:45:00","BZN|DE-LU","Sequence Sequence 2","134.10","",""
"14/07/2025 06:45:00 - 14/07/2025 07:00:00","BZN|DE-LU","Sequence Sequence 1","117.87","",""
"14/07/2025 06:45:00 - 14/07/2025 07:00:00","BZN|DE-LU","Sequence Sequence 2","135.10","",""
"14/07/2025 07:00:00 - 14/07/2025 07:15:00","BZN|DE-LU","Sequence Sequence 1","121.62","",""
"14/07/2025 07:00:00 - 14/07/2025 07:15:00","BZN|DE-LU","Sequence Sequence 2","149.94","",""
"14/07/2025 07:15:00 - 14/07/2025 07:30:00","BZN|DE-LU","Sequence Sequence 1","121.62","",""
"14/07/2025 07:15:00 - 14/07/2025 07:30:00","BZN|DE-LU","Sequence Sequence 2","134.80","",""
"14/07/2025 07:30:00 - 14/07/2025 07:45:00","BZN|DE-LU","Sequence Sequence 1","121.62","",""
"14/07/2025 07:30:00 - 14/07/2025 07:45:00","BZN|DE-LU","Sequence Sequence 2","128.00","",""
"14/07/2025 07:45:00 - 14/07/2025 08:00:00","BZN|DE-LU","Sequence Sequence 1","121.62","",""
"14/07/2025 07:45:00 - 14/07/2025 08:00:00","BZN|DE-LU","Sequence Sequence 2","113.10","",""
"14/07/2025 08:00:00 - 14/07/2025 08:15:00","BZN|DE-LU","Sequence Sequence 1","112.06","",""
"14/07/2025 08:00:00 - 14/07/2025 08:15:00","BZN|DE-LU","Sequence Sequence 2","153.80","",""
"14/07/2025 08:15:00 - 14/07/2025 08:30:00","BZN|DE-LU","Sequence Sequence 1","112.06","",""
"14/07/2025 08:15:00 - 14/07/2025 08:30:00","BZN|DE-LU","Sequence Sequence 2","124.90","",""
"14/07/2025 08:30:00 - 14/07/2025 08:45:00","BZN|DE-LU","Sequence Sequence 1","112.06","",""
"14/07/2025 08:30:00 - 14/07/2025 08:45:00","BZN|DE-LU","Sequence Sequence 2","105.71","",""
"14/07/2025 08:45:00 - 14/07/2025 09:00:00","BZN|DE-LU","Sequence Sequence 1","112.06","",""
"14/07/2025 08:45:00 - 14/07/2025 09:00:00","BZN|DE-LU","Sequence Sequence 2","82.80","",""
"14/07/2025 09:00:00 - 14/07/2025 09:15:00","BZN|DE-LU","Sequence Sequence 1","92.43","",""
"14/07/2025 09:00:00 - 14/07/2025 09:15:00","BZN|DE-LU","Sequence Sequence 2","144.93","",""
"14/07/2025 09:15:00 - 14/07/2025 09:30:00","BZN|DE-LU","Sequence Sequence 1","92.43","",""
"14/07/2025 09:15:00 - 14/07/2025 09:30:00","BZN|DE-LU","Sequence Sequence 2","119.00","",""
"14/07/2025 09:30:00 - 14/07/2025 09:45:00","BZN|DE-LU","Sequence Sequence 1","92.43","",""
"14/07/2025 09:30:00 - 14/07/2025 09:45:00","BZN|DE-LU","Sequence Sequence 2","91.90","",""
"14/07/2025 09:45:00 - 14/07/2025 10:00:00","BZN|DE-LU","Sequence Sequence 1","92.43","",""
"14/07/2025 09:45:00 - 14/07/2025 10:00:00","BZN|DE-LU","Sequence Sequence 2","59.77","",""
"14/07/2025 10:00:00 - 14/07/2025 10:15:00","BZN|DE-LU","Sequence Sequence 1","84.58","",""
"14/07/2025 10:00:00 - 14/07/2025 10:15:00","BZN|DE-LU","Sequence Sequence 2","124.43","",""
"14/07/2025 10:15:00 - 14/07/2025 10:30:00","BZN|DE-LU","Sequence Sequence 1","84.58","",""
"14/07/2025 10:15:00 - 14/07/2025 10:30:00","BZN|DE-LU","Sequence Sequence 2","97.60","",""
"14/07/2025 10:30:00 - 14/07/2025 10:45:00","BZN|DE-LU","Sequence Sequence 1","84.58","",""
"14/07/2025 10:30:00 - 14/07/2025 10:45:00","BZN|DE-LU","Sequence Sequence 2","81.70","",""
"14/07/2025 10:45:00 - 14/07/2025 11:00:00","BZN|DE-LU","Sequence Sequence 1","84.58","",""
"14/07/2025 10:45:00 - 14/07/2025 11:00:00","BZN|DE-LU","Sequence Sequence 2","61.50","",""
"14/07/2025 11:00:00 - 14/07/2025 11:15:00","BZN|DE-LU","Sequence Sequence 1","79.67","",""
"14/07/2025 11:00:00 - 14/07/2025 11:15:00","BZN|DE-LU","Sequence Sequence 2","103.80","",""
"14/07/2025 11:15:00 - 14/07/2025 11:30:00","BZN|DE-LU","Sequence Sequence 1","79.67","",""
"14/07/2025 11:15:00 - 14/07/2025 11:30:00","BZN|DE-LU","Sequence Sequence 2","86.60","",""
"14/07/2025 11:30:00 - 14/07/2025 11:45:00","BZN|DE-LU","Sequence Sequence 1","79.67","",""
"14/07/2025 11:30:00 - 14/07/2025 11:45:00","BZN|DE-LU","Sequence Sequence 2","77.30","",""
